original_prompt,final_prompt,video_path,overall_cultural_relevance,person_cultural_relevance,action_cultural_relevance,location_cultural_relevance,overall_avg,person_avg,action_avg,location_avg,base_vs_parallel_avg,v_base_to_overall_cultural_relevance_avg_avg,v_base_to_person_cultural_relevance_avg_avg,v_base_to_action_cultural_relevance_avg_avg,v_base_to_location_cultural_relevance_avg_avg,v_base_to_original_prompt_avg_avg,v_base_to_final_prompt_avg_avg,v_var_to_overall_cultural_relevance_avg_avg,v_var_to_person_cultural_relevance_avg_avg,v_var_to_action_cultural_relevance_avg_avg,v_var_to_location_cultural_relevance_avg_avg,v_var_to_original_prompt_avg_avg,v_var_to_final_prompt_avg_avg,vlm_overall_score,vlm_person_score,vlm_action_score,vlm_location_score,vlm_visual_similarity_score,vlm_v_base_overall_score,vlm_v_base_person_score,vlm_v_base_action_score,vlm_v_base_location_score,vlm_v_base_original_prompt_score,vlm_v_base_final_prompt_score,vlm_v_var_overall_score,vlm_v_var_person_score,vlm_v_var_action_score,vlm_v_var_location_score,vlm_v_var_original_prompt_score,vlm_v_var_final_prompt_score,VQA_A,VQA_T,IS,clip_temp_score,warping_error,face_consistency_score,flow_score,clip_score,blip_bleu,sd_score,Visual_Quality,Temporal_Consistency
a Chinese person dancing umbrella dance at the Forbidden City.,"A Chinese woman with long, dark hair styled in a traditional qipao-inspired updo, wearing a red cheongsam dress, twirls and sways with elegant movements as she dances the umbrella dance under the majestic Meridian Gate, grasping a colorful silk umbrella in her right hand, its ribs and handle gleaming in the sunlight, surrounded by crimson walls and golden glazed tiles of the Forbidden City's imperial architecture.",/workspace/t2v_self/iter_t2v/results/parallel/videos/ePe9E4htfh0.mp4,This image belongs to China.,This image shows a Chinese person.,"This image depicts dancing umbrella dance, a practice associated with Chinese culture.",This image shows the Forbidden City in China.,0.2546113729476928,0.2820264399051666,0.3036480009555816,0.2672211647033691,0.8456734538078308,0.2560179233551025,0.2831784069538116,0.3037296652793884,0.2729556202888489,0.3447373390197754,0.3058429837226867,0.2546113729476928,0.2820264399051666,0.3036480009555816,0.2672211647033691,0.3379976868629455,0.351113685965538,5,5,2,5,2,5,4,5,5,5,2,5,5,3,5,3,3,31.49,82.2,1.06,99.66,0.0268,98.93,5.19,17.32,0.26,79.12,60.06,54.27
a Chinese person dancing umbrella dance at West Lake.,"A Chinese woman with long black hair in a traditional qipao dress dances an elegant umbrella dance on the banks of West Lake, surrounded by willow trees and lotus flowers, as she twirls and sways to traditional music, grasping a colorful paper umbrella with both hands and spinning it around her body while gliding across the stone path, with the misty silhouette of Leifeng Pagoda in the background.",/workspace/t2v_self/iter_t2v/results/parallel/videos/kJPzmq8KofY.mp4,This image belongs to China.,This image shows a Chinese person.,"This image depicts dancing umbrella dance, a practice associated with Chinese culture.",This image shows West Lake in China.,0.2538833439350128,0.271356475353241,0.2789680361747741,0.2781340062618255,0.7836551666259766,0.2362415105104446,0.261954578757286,0.2670370370149612,0.2574971199035644,0.3144882917404175,0.2808318063616752,0.2538833439350128,0.271356475353241,0.2789680361747741,0.2781340062618255,0.3215182840824127,0.3481826901435852,5,4,5,5,3,2,2,2,1,1,1,5,5,5,5,5,2,16.78,82.71,1.31,99.66,0.0166,98.33,5.9,18.17,1.51,67.51,57.91,56.04
a Chinese person dancing umbrella dance at the Potala Palace.,"A Chinese woman with long, dark hair styled in a traditional qipao-inspired updo, wearing a vibrant red cheongsam dress and intricately designed silver earrings, twirls and sways with elegant movements on the rooftop of the Potala Palace, holding a colorful paper umbrella in her right hand while her left hand gestures fluidly to the rhythm, set against the backdrop of the majestic white walls and golden roofs, and the snow-capped Himalayas under a clear blue sky.",/workspace/t2v_self/iter_t2v/results/parallel/videos/r_g76cn4vvQ.mp4,This image belongs to China.,This image shows a Chinese person.,"This image depicts dancing umbrella dance, a practice associated with Chinese culture.",This image shows the Potala Palace in China.,0.2442142784595489,0.2668288350105285,0.2896091520786285,0.2475731790065765,0.7296900987625122,0.2513889670372009,0.2786413609981537,0.3231963574886322,0.2526533812284469,0.3764027237892151,0.3110046833753586,0.2442142784595489,0.2668288350105285,0.2896091520786285,0.2475731790065765,0.35501549243927,0.3796544313430786,5,5,4,5,2,5,4,4,5,4,1,5,5,4,5,4,2,50.09,89.52,1.31,99.44,0.0465,98.6,7.9,14.91,0.94,69.03,63.9,46.28
a American person eating hot dogs at the Statue of Liberty.,"A blonde-haired, blue-eyed American woman wearing a red, white, and blue striped shirt and sunglasses sits on a bench at the pedestal of the Statue of Liberty, surrounded by the majestic Manhattan skyline and the sparkling waters of New York Harbor, leaning forward slightly as she takes a big bite of her hot dog, condiments like ketchup and mustard visible on her fingers as she wraps both hands around the steaming bun.",/workspace/t2v_self/iter_t2v/results/parallel/videos/KzKR7FmD5KU.mp4,This image belongs to United States.,This image shows an American person.,"This image depicts eating hot dogs, a practice associated with American culture.",This image shows the Statue of Liberty in United States.,0.2029780507087707,0.2377760648727417,0.2404678910970688,0.2328597515821457,0.6256204605102539,0.255982881784439,0.2803769946098328,0.2762145578861236,0.2702268779277801,0.3530519247055054,0.2915267154574394,0.2029780507087707,0.2377760648727417,0.2404678910970688,0.2328597515821457,0.3121363759040833,0.3709530174732208,5,3,5,5,2,5,1,5,5,3,1,5,1,5,5,3,3,14.02,97.26,1.15,99.77,0.0064,97.37,1.78,18.41,1.19,70.85,59.61,59.23
a American person eating hot dogs at the Grand Canyon.,"A laid-back American wearing a baseball cap, sunglasses, and a faded denim jacket sits on a bench at the South Rim of the Grand Canyon, leaning forward slightly with their elbows on their knees, holding a steaming hot dog in a red and white striped paper wrapper, taking small bites while gazing out at the vast expanse of rugged red rock formations, where the Colorado River snakes its way below, as the setting sun casts a warm orange glow over the entire landscape.",/workspace/t2v_self/iter_t2v/results/parallel/videos/4gBrbhIp3es.mp4,This image belongs to United States.,This image shows an American person.,"This image depicts eating hot dogs, a practice associated with American culture.",This image shows the Grand Canyon in United States.,0.2249365597963333,0.2411287784576416,0.2906292200088501,0.2735132813453674,0.8236851334571839,0.2203119128942489,0.2154961794614792,0.2720790326595306,0.2630277276039123,0.3490695536136627,0.2967764884233475,0.2249365597963333,0.2411287784576416,0.2906292200088501,0.2735132813453674,0.376746654510498,0.3299977093935012,5,4,5,5,3,5,2,3,5,2,1,5,3,5,5,4,1,62.93,97.33,1.25,99.96,0.0019,99.66,1.13,14.72,0.36,68.88,66.96,64.89
a American person eating hot dogs at Mount Rushmore.,"A middle-aged American man with a receding hairline, wearing a faded baseball cap and a denim jacket with an American flag patch on the back, sits on a bench at Mount Rushmore, elbows on his knees, eating hot dogs while gazing up at the colossal granite faces of George Washington, Thomas Jefferson, Theodore Roosevelt, and Abraham Lincoln, set against the backdrop of the Black Hills under a bright blue South Dakota sky.",/workspace/t2v_self/iter_t2v/results/parallel/videos/_nQTotbfk3g.mp4,This image belongs to United States.,This image shows an American person.,"This image depicts eating hot dogs, a practice associated with American culture.",This image shows Mount Rushmore in United States.,0.241081428527832,0.2582869231700897,0.2355750828981399,0.3048122704029083,0.7639142394065856,0.2377675086259842,0.2384499609470367,0.294389420747757,0.3070054352283478,0.4171148955821991,0.3374362707138061,0.241081428527832,0.2582869231700897,0.2355750828981399,0.3048122704029083,0.3379852414131165,0.3935895800590515,5,5,5,5,4,5,3,5,5,4,1,5,5,5,5,5,4,46.93,98.09,1.08,99.97,0.0046,99.69,0.49,14.18,0.39,71.38,64.67,64.46
a American person eating burgers at the Statue of Liberty.,"A blonde-haired, blue-eyed American woman wearing a red, white, and blue striped shirt and distressed denim jeans sits on a bench near the pedestal of the Statue of Liberty, leaning back slightly with her elbows on the edge, holding a large burger in both hands and taking big bites while gazing out at the Manhattan skyline, which gleams in the background as a ferry boat chugs along the sparkling waters of New York Harbor.",/workspace/t2v_self/iter_t2v/results/parallel/videos/KLKotRZIqCQ.mp4,This image belongs to United States.,This image shows an American person.,"This image depicts eating burgers, a practice associated with American culture.",This image shows the Statue of Liberty in United States.,0.2126677691936493,0.2419193685054779,0.2429262161254883,0.222646826505661,0.6890092253684997,0.2538474112749099,0.2796404480934143,0.2982638955116272,0.2934538841247558,0.3871858716011047,0.3093634068965912,0.2126677691936493,0.2419193685054779,0.2429262161254883,0.222646826505661,0.2922543942928314,0.3683433175086975,5,4,5,5,2,5,1,5,5,3,1,5,4,5,5,3,3,32.59,95.4,1.11,99.93,0.0033,98.92,1.03,16.74,1.44,71.08,62.13,63.52
a American person eating burgers at the Grand Canyon.,"A laid-back American person with a strong jawline, wearing a baseball cap and sunglasses, sits on the edge of the South Rim at sunset, surrounded by the vast expanse of deep orange and purple hues of the Grand Canyon, with the Colorado River snaking its way through the valley below, eating large burgers while gazing out at the breathtaking view.",/workspace/t2v_self/iter_t2v/results/parallel/videos/UifTbvezBwY.mp4,This image belongs to United States.,This image shows an American person.,"This image depicts eating burgers, a practice associated with American culture.",This image shows the Grand Canyon in United States.,0.2137470036745071,0.2316675722599029,0.2803366303443909,0.2800800144672394,0.8681730270385742,0.2250710785388946,0.2164186656475067,0.2803709268569946,0.2703372359275818,0.3463192224502563,0.325716108083725,0.2137470036745071,0.2316675722599029,0.2803366303443909,0.2800800144672394,0.3859431266784668,0.3830341041088104,5,4,5,5,3,5,2,4,5,3,1,4,1,3,5,3,2,31.43,86.47,1.04,99.82,0.0007,97.69,1.09,17.62,0.92,69.54,60.67,61.5
a American person eating burgers at Mount Rushmore.,"A laid-back American person with a baseball cap, sunglasses, and a thick beard sits on a bench at Mount Rushmore, elbows on their knees, holding a juicy burger in both hands with buns slightly parted, taking big bites while gazing up at the colossal granite faces of George Washington, Thomas Jefferson, Theodore Roosevelt, and Abraham Lincoln, set against the stunning backdrop of the Black Hills landscape under a bright blue South Dakota sky.",/workspace/t2v_self/iter_t2v/results/parallel/videos/g-8XI2OSVss.mp4,This image belongs to United States.,This image shows an American person.,"This image depicts eating burgers, a practice associated with American culture.",This image shows Mount Rushmore in United States.,0.2226023346185684,0.2430767506361007,0.2927195072174072,0.3039380371570587,0.7610142350196838,0.2396213084459305,0.2412192225456237,0.3067575335502625,0.2933673977851868,0.3717919111251831,0.3516599059104919,0.2226023346185684,0.2430767506361007,0.2927195072174072,0.3039380371570587,0.4042856574058532,0.3890446990728378,5,5,5,5,3,5,1,4,5,3,1,5,4,5,5,5,4,7.2,97.79,1.13,99.96,0.0067,99.81,0.52,17.85,0.74,69.78,58.66,63.97
a American person eating pizza slice at the Statue of Liberty.,"A laid-back American with a messy blond haircut, wearing a faded Yankees cap and a casual grey hoodie, sits on a bench at the pedestal of the iconic Statue of Liberty, leaning forward slightly to take a big bite of a large, cheesy pepperoni pizza slice held in their right hand, with their left hand cradling the crust from below, as the Manhattan skyline gleams in the distance and the golden torch shines brightly above.",/workspace/t2v_self/iter_t2v/results/parallel/videos/T2S8aIrfp5M.mp4,This image belongs to United States.,This image shows an American person.,"This image depicts eating pizza slice, a practice associated with American culture.",This image shows the Statue of Liberty in United States.,0.2216745793819427,0.2506515949964523,0.3142659068107605,0.1984083414077758,0.7690531015396118,0.2589618384838104,0.2769228637218475,0.3282217800617218,0.2819455087184906,0.4075044870376587,0.352770671248436,0.2216745793819427,0.2506515949964523,0.3142659068107605,0.1984083414077758,0.3515976548194885,0.3639369070529937,4,5,4,1,3,5,2,5,5,3,1,5,5,3,1,2,2,32.22,87.35,1.06,99.92,0.003,97.87,1.37,18.4,0.03,69.56,60.92,62.6
a American person eating pizza slice at the Grand Canyon.,"A laid-back American with a strong jawline, wearing a faded denim jacket and sporting a messy blond crew cut, stands at the edge of the Grand Canyon, taking a big bite of a large, folded New York-style pizza slice held in their hands, as the cheese stretches from the tip to their chin, with the Colorado River snaking its way through the valley below and the setting sun casting a warm orange glow on the rocky terrain.",/workspace/t2v_self/iter_t2v/results/parallel/videos/myBSM4C7798.mp4,This image belongs to United States.,This image shows an American person.,"This image depicts eating pizza slice, a practice associated with American culture.",This image shows the Grand Canyon in United States.,0.2341874420642852,0.2337071001529693,0.2986490786075592,0.2546688169240951,0.8282796978950501,0.2241549760103225,0.2083058446645736,0.3013616323471069,0.2630135238170624,0.4000823676586151,0.3605254620313644,0.2341874420642852,0.2337071001529693,0.2986490786075592,0.2546688169240951,0.3704805970191955,0.3976569592952728,5,2,4,5,2,4,1,4,5,2,1,5,1,4,5,2,1,40.7,96.25,1.11,99.93,0.0023,99.36,1.94,17.72,0.09,69.07,63.47,64.15
a American person eating pizza slice at Mount Rushmore.,"A laid-back American person with a baseball cap, sunglasses, and a few days' worth of stubble, wearing a faded denim jacket and jeans, sits on a rocky outcropping at Mount Rushmore, leaning forward slightly as they take a big bite of a hot, cheesy large pepperoni pizza slice held in their right hand, with their left hand cradling the crust to prevent toppings from falling, set against the majestic Black Hills of South Dakota with the warm glow of sunset casting a golden light on the colossal granite faces of George Washington, Thomas Jefferson, Theodore Roosevelt, and Abraham Lincoln.",/workspace/t2v_self/iter_t2v/results/parallel/videos/fLbpnbd8t-Q.mp4,This image belongs to United States.,This image shows an American person.,"This image depicts eating pizza slice, a practice associated with American culture.",This image shows Mount Rushmore in United States.,0.2265847086906433,0.2451419681310653,0.3091250896453857,0.208251941204071,0.726505696773529,0.2355034947395324,0.2331982135772705,0.2995742082595825,0.2756671369075775,0.3637674272060394,0.3388020187616348,0.2265847086906433,0.2451419681310653,0.3091250896453857,0.208251941204071,0.3449367463588714,0.3670298278331756,5,4,4,5,2,5,1,4,5,2,1,5,5,5,5,5,5,57.2,98.31,1.01,99.98,0.0019,99.7,0.5,15.79,0.12,69.17,66.25,65.23
a American person playing banjo at the Statue of Liberty.,"A bearded American man with a messy, sandy-blond haircut and a plaid shirt sits on the pedestal steps of the Statue of Liberty, holding a banjo vertically on his left thigh, with his right hand plucking the strings in a downward motion and his left hand pressing the fretboard to change notes, as the Manhattan skyline and New York Harbor gleam in the background under a warm sunset glow.",/workspace/t2v_self/iter_t2v/results/parallel/videos/qzg6aZuKlnk.mp4,This image belongs to United States.,This image shows an American person.,"This image depicts playing banjo, a practice associated with American culture.",This image shows the Statue of Liberty in United States.,0.1976321339607238,0.2360169976949691,0.3006115257740021,0.1759408712387085,0.7180118322372436,0.2362245291471481,0.263159966468811,0.2743651866912842,0.2717418849468231,0.3666821122169494,0.3235818654298782,0.1976321339607238,0.2360169976949691,0.3006115257740021,0.1759408712387085,0.3277363657951355,0.3766490370035171,4,3,5,1,2,5,4,5,5,5,1,5,4,5,4,4,5,14.38,98.35,1.0,99.89,0.01,99.22,2.44,17.21,1.41,69.68,59.83,61.68
